regime,is_holdout,target_g,n_capped_excluded,selector,is_trivial,is_oracle,mean_error,median_error,med_skill,n,med_skill_vs_assumed,win_rate_vs_assumed,med_skill_vs_last,win_rate_vs_last,med_skill_vs_wmean,win_rate_vs_wmean,med_skill_vs_wmin,win_rate_vs_wmin
noisy_plateau,0,0.5,0,oracle_9,0,0,0.000391,0.0002,0.275,240,0.004,1.0,0.1244,0.9208,0.0786,0.9083,0.0458,0.9417
noisy_plateau,0,0.5,0,threshold_ens_010,0,0,0.001484,0.001156,1.1902,240,0.02,1.0,0.5921,0.7167,0.3934,0.7167,0.2409,0.8375
noisy_plateau,0,0.5,0,threshold_ens_050,0,0,0.001484,0.001156,1.1902,240,0.02,1.0,0.5842,0.7167,0.3934,0.7167,0.2409,0.8375
noisy_plateau,0,0.5,0,threshold_ens_safe,0,0,0.001484,0.001156,1.1902,240,0.02,1.0,0.5842,0.7125,0.3934,0.7167,0.2409,0.8375
noisy_plateau,0,0.5,0,capped_diag_49,0,0,0.003535,0.001978,2.0302,240,0.0344,0.975,1.0664,0.475,0.7991,0.5833,0.4503,0.7
noisy_plateau,0,0.5,0,capped_diag_safe,0,0,0.002281,0.00154,1.7001,240,0.0257,1.0,0.72,0.5958,0.6385,0.6333,0.3197,0.7625
noisy_plateau,0,0.5,0,diag_ensemble_49,0,0,0.003535,0.001978,2.0302,240,0.0344,0.975,1.0664,0.475,0.7991,0.5833,0.4503,0.7
noisy_plateau,0,0.5,0,diag_ensemble_safe,0,0,0.002281,0.00154,1.7001,240,0.0257,1.0,0.72,0.5958,0.6385,0.6333,0.3197,0.7625
noisy_plateau,0,0.5,0,equal_ensemble_49,0,0,0.001416,0.001155,1.1652,240,0.0188,1.0,0.5548,0.7292,0.3669,0.7292,0.228,0.8458
noisy_plateau,0,0.5,0,equal_ensemble_safe,0,0,0.001484,0.001156,1.1902,240,0.02,1.0,0.5842,0.7125,0.3934,0.7167,0.2409,0.8375
noisy_plateau,0,0.5,0,diag_ensemble_9,0,0,0.002565,0.001247,1.3662,240,0.0208,0.9958,0.6378,0.65,0.6036,0.7042,0.2402,0.7917
noisy_plateau,0,0.5,0,equal_ensemble_9,0,0,0.001067,0.000745,0.822,240,0.0125,1.0,0.4517,0.7208,0.318,0.8333,0.1348,0.8458
noisy_plateau,0,0.5,0,phase2_cascade,0,0,0.001119,0.000747,0.8569,240,0.0139,1.0,0.3882,0.75,0.341,0.8083,0.147,0.8625
noisy_plateau,0,0.5,0,fixed_rational,0,0,0.001198,0.000823,0.88,240,0.0164,1.0,0.4306,0.75,0.3764,0.8083,0.1714,0.8583
noisy_plateau,0,0.5,0,fixed_richardson,0,0,0.000965,0.000669,0.72,240,0.011,1.0,0.3382,0.775,0.2946,0.8375,0.1223,0.8542
noisy_plateau,0,0.5,0,current_value,0,0,0.002416,0.001944,1.1922,240,0.0351,1.0,1.0,0.0,0.6793,0.5875,0.4681,0.7667
noisy_plateau,0,0.5,0,constant_assumed,1,0,0.095161,0.057091,57.5884,240,1.0,0.0,28.5202,0.0,24.7234,0.0,13.8144,0.0
noisy_plateau,0,0.5,0,constant_oracle,1,1,0.000711,0.000302,0.1998,240,0.0044,1.0,0.1347,0.8292,0.0914,0.9958,0.0522,0.8458
noisy_plateau,0,0.5,0,window_mean,1,0,0.003816,0.003373,1.6151,240,0.0404,1.0,1.4722,0.4125,1.0,0.0,0.6267,0.5375
noisy_plateau,0,0.5,0,window_min,1,0,0.004741,0.004931,3.9583,240,0.0724,1.0,2.1362,0.1542,1.6517,0.4625,1.0,0.0
noisy_plateau,0,0.5,0,last_value,1,0,0.002416,0.001944,1.1922,240,0.0351,1.0,1.0,0.0,0.6793,0.5875,0.4681,0.7667
osc_exp,0,0.02,0,oracle_49,0,0,0.010253,0.003256,0.093,240,0.0438,0.95,0.028,0.9958,0.0145,1.0,0.0336,0.9708
osc_exp,0,0.02,0,oracle_9,0,0,0.039092,0.008278,0.3679,240,0.1265,0.8208,0.1689,0.9708,0.0667,1.0,0.215,0.9167
osc_exp,0,0.02,0,threshold_ens_010,0,0,0.130755,0.082964,1.7327,240,0.9608,0.5125,1.0014,0.4125,0.4007,1.0,1.0559,0.0833
osc_exp,0,0.02,0,threshold_ens_050,0,0,0.130795,0.082838,1.7384,240,0.9649,0.5083,1.0008,0.4167,0.3997,1.0,1.0559,0.0833
osc_exp,0,0.02,0,threshold_ens_safe,0,0,0.130803,0.082838,1.7384,240,0.9649,0.5083,1.0008,0.4167,0.3997,1.0,1.0559,0.0833
osc_exp,0,0.02,0,capped_diag_49,0,0,0.107801,0.064545,1.3404,240,0.7621,0.55,0.8265,0.8792,0.3342,0.9958,0.8814,0.7208
osc_exp,0,0.02,0,capped_diag_safe,0,0,0.100614,0.057652,1.1556,240,0.7318,0.5583,0.7293,0.9417,0.2808,0.9958,0.8076,0.8375
osc_exp,0,0.02,0,diag_ensemble_49,0,0,0.107801,0.064545,1.3404,240,0.7621,0.55,0.8265,0.8792,0.3342,0.9958,0.8814,0.7208
osc_exp,0,0.02,0,diag_ensemble_safe,0,0,0.100614,0.057652,1.1556,240,0.7318,0.5583,0.7293,0.9417,0.2808,0.9958,0.8076,0.8375
osc_exp,0,0.02,0,equal_ensemble_49,0,0,0.131079,0.082734,1.713,240,0.9652,0.5125,1.0008,0.4125,0.4004,1.0,1.0575,0.0792
osc_exp,0,0.02,0,equal_ensemble_safe,0,0,0.130803,0.082838,1.7384,240,0.9649,0.5083,1.0008,0.4167,0.3997,1.0,1.0559,0.0833
osc_exp,0,0.02,0,diag_ensemble_9,0,0,0.097481,0.060577,1.0586,240,0.6611,0.5917,0.7623,0.95,0.3119,1.0,0.8088,0.8375
osc_exp,0,0.02,0,equal_ensemble_9,0,0,0.108932,0.065649,1.2053,240,0.7654,0.5667,0.7592,0.8792,0.2864,1.0,0.929,0.7167
osc_exp,0,0.02,0,phase2_cascade,0,0,0.085218,0.068732,1.6324,240,0.6349,0.575,0.6336,0.725,0.3554,0.9375,0.7374,0.6167
osc_exp,0,0.02,0,fixed_rational,0,0,0.064106,0.043711,1.4249,240,0.4268,0.6375,0.5122,0.75,0.321,0.9792,0.5154,0.6875
osc_exp,0,0.02,0,fixed_richardson,0,0,0.085234,0.068732,1.6324,240,0.6378,0.575,0.6336,0.725,0.3554,0.9375,0.7374,0.6167
osc_exp,0,0.02,0,current_value,0,0,0.129766,0.088017,1.8039,240,0.9796,0.5042,1.0,0.0,0.4037,1.0,1.003,0.0333
osc_exp,0,0.02,0,constant_assumed,1,0,0.151263,0.091082,1.1598,240,1.0,0.0,1.0211,0.4958,0.392,0.675,1.1438,0.4583
osc_exp,0,0.02,0,constant_oracle,1,1,0.002619,0.001796,0.0392,240,0.0208,1.0,0.0201,0.9958,0.0081,1.0,0.0208,0.9958
osc_exp,0,0.02,0,window_mean,1,0,0.23668,0.222099,4.4918,240,2.5507,0.325,2.4771,0.0,1.0,0.0,2.5698,0.0
osc_exp,0,0.02,0,window_min,1,0,0.120581,0.05595,1.0,240,0.8743,0.5417,0.997,0.5042,0.3891,1.0,1.0,0.0
osc_exp,0,0.02,0,last_value,1,0,0.129766,0.088017,1.8039,240,0.9796,0.5042,1.0,0.0,0.4037,1.0,1.003,0.0333
osc_exp,0,0.1,0,oracle_49,0,0,0.011646,0.00416,0.1076,240,0.0424,0.9542,0.0682,0.9875,0.0281,1.0,0.0757,0.9792
osc_exp,0,0.1,0,oracle_9,0,0,0.038605,0.007375,0.2675,240,0.1175,0.8417,0.1844,0.9708,0.0658,1.0,0.1878,0.9458
osc_exp,0,0.1,0,threshold_ens_010,0,0,0.121281,0.076245,1.7426,240,0.8263,0.5333,1.0042,0.3917,0.3845,1.0,1.0623,0.0792
osc_exp,0,0.1,0,threshold_ens_050,0,0,0.121364,0.076397,1.7496,240,0.8295,0.5333,1.0038,0.3958,0.3846,1.0,1.0623,0.0792
osc_exp,0,0.1,0,threshold_ens_safe,0,0,0.121385,0.076397,1.7496,240,0.8295,0.5333,1.0038,0.3917,0.3858,1.0,1.0623,0.0792
osc_exp,0,0.1,0,capped_diag_49,0,0,0.100815,0.074656,1.0819,240,0.6674,0.5792,0.7839,0.8708,0.2869,0.9917,0.8775,0.7375
osc_exp,0,0.1,0,capped_diag_safe,0,0,0.100168,0.080639,1.1574,240,0.6803,0.5708,0.8024,0.9083,0.301,0.9917,0.8574,0.7667
osc_exp,0,0.1,0,diag_ensemble_49,0,0,0.100815,0.074656,1.0819,240,0.6674,0.5792,0.7839,0.8708,0.2869,0.9917,0.8775,0.7375
osc_exp,0,0.1,0,diag_ensemble_safe,0,0,0.100168,0.080639,1.1574,240,0.6803,0.5708,0.8024,0.9083,0.301,0.9917,0.8574,0.7667
osc_exp,0,0.1,0,equal_ensemble_49,0,0,0.12151,0.076074,1.7402,240,0.8294,0.5333,1.0009,0.4,0.3851,1.0,1.0635,0.075
osc_exp,0,0.1,0,equal_ensemble_safe,0,0,0.121385,0.076397,1.7496,240,0.8295,0.5333,1.0038,0.3917,0.3858,1.0,1.0623,0.0792
osc_exp,0,0.1,0,diag_ensemble_9,0,0,0.09432,0.058706,1.0307,240,0.6353,0.5958,0.796,0.925,0.3176,1.0,0.8482,0.8333
osc_exp,0,0.1,0,equal_ensemble_9,0,0,0.102097,0.05837,1.2574,240,0.7472,0.5625,0.8587,0.8167,0.3054,1.0,0.9546,0.65
osc_exp,0,0.1,0,phase2_cascade,0,0,0.08816,0.060031,1.5004,240,0.7523,0.5708,0.7719,0.7,0.3704,0.9958,0.9309,0.5625
osc_exp,0,0.1,0,fixed_rational,0,0,0.061082,0.034618,1.2247,240,0.3996,0.6208,0.5443,0.8292,0.2913,1.0,0.5934,0.7375
osc_exp,0,0.1,0,fixed_richardson,0,0,0.088172,0.060031,1.5004,240,0.7523,0.5708,0.7719,0.7,0.3702,0.9958,0.9309,0.5625
osc_exp,0,0.1,0,current_value,0,0,0.119876,0.081146,1.6433,240,0.8396,0.5375,1.0,0.0,0.3846,1.0,1.0002,0.0375
osc_exp,0,0.1,0,constant_assumed,1,0,0.161221,0.098315,1.3639,240,1.0,0.0,1.1914,0.4625,0.4347,0.6625,1.3394,0.4208
osc_exp,0,0.1,0,constant_oracle,1,1,0.012577,0.008667,0.1913,240,0.094,1.0,0.1052,0.9917,0.0402,1.0,0.1083,0.9875
osc_exp,0,0.1,0,window_mean,1,0,0.226722,0.215227,4.1696,240,2.3006,0.3375,2.6003,0.0,1.0,0.0,2.6998,0.0
osc_exp,0,0.1,0,window_min,1,0,0.110948,0.049079,1.0,240,0.7466,0.5792,0.9998,0.5,0.3704,1.0,1.0,0.0
osc_exp,0,0.1,0,last_value,1,0,0.119876,0.081146,1.6433,240,0.8396,0.5375,1.0,0.0,0.3846,1.0,1.0002,0.0375
osc_exp,0,0.5,0,oracle_49,0,0,0.007719,0.001566,0.064,240,0.0187,1.0,0.0516,0.9917,0.0171,1.0,0.064,0.9667
osc_exp,0,0.5,0,oracle_9,0,0,0.028437,0.008427,0.4312,240,0.0581,1.0,0.2782,0.9708,0.0766,1.0,0.4282,0.9208
osc_exp,0,0.5,0,threshold_ens_010,0,0,0.071759,0.047156,1.1056,240,0.3688,0.9,1.0206,0.3708,0.2763,1.0,1.1054,0.1167
osc_exp,0,0.5,0,threshold_ens_050,0,0,0.071743,0.047238,1.1086,240,0.3688,0.9,1.0103,0.375,0.2763,1.0,1.1056,0.1208
osc_exp,0,0.5,0,threshold_ens_safe,0,0,0.071773,0.047238,1.1086,240,0.3688,0.9,1.0176,0.3708,0.2763,1.0,1.1067,0.1208
osc_exp,0,0.5,0,capped_diag_49,0,0,0.063934,0.055648,0.9716,240,0.3443,0.9458,0.8921,0.7792,0.2554,0.9917,0.9639,0.5708
osc_exp,0,0.5,0,capped_diag_safe,0,0,0.065699,0.058834,1.0284,240,0.3345,0.95,0.9193,0.6917,0.2649,0.9958,1.0002,0.5
osc_exp,0,0.5,0,diag_ensemble_49,0,0,0.063934,0.055648,0.9716,240,0.3443,0.9458,0.8921,0.7792,0.2554,0.9917,0.9639,0.5708
osc_exp,0,0.5,0,diag_ensemble_safe,0,0,0.065699,0.058834,1.0284,240,0.3345,0.95,0.9193,0.6917,0.2649,0.9958,1.0002,0.5
osc_exp,0,0.5,0,equal_ensemble_49,0,0,0.071865,0.047569,1.1048,240,0.3707,0.8958,1.0067,0.3667,0.2746,1.0,1.1016,0.1208
osc_exp,0,0.5,0,equal_ensemble_safe,0,0,0.071773,0.047238,1.1086,240,0.3688,0.9,1.0176,0.3708,0.2763,1.0,1.1067,0.1208
osc_exp,0,0.5,0,diag_ensemble_9,0,0,0.06701,0.051227,1.054,240,0.366,0.8833,0.8976,0.6125,0.306,1.0,1.0068,0.4917
osc_exp,0,0.5,0,equal_ensemble_9,0,0,0.062278,0.043665,1.0,240,0.3445,0.9542,0.9567,0.5417,0.2546,1.0,1.0,0.3625
osc_exp,0,0.5,0,phase2_cascade,0,0,0.070772,0.063135,1.5046,240,0.4956,0.8125,1.0841,0.4708,0.419,1.0,1.2254,0.4292
osc_exp,0,0.5,0,fixed_rational,0,0,0.044661,0.033857,0.7431,240,0.2681,0.9208,0.593,0.7208,0.2656,1.0,0.7002,0.6417
osc_exp,0,0.5,0,fixed_richardson,0,0,0.070776,0.063135,1.5046,240,0.4956,0.8125,1.0841,0.4708,0.419,1.0,1.2254,0.4292
osc_exp,0,0.5,0,current_value,0,0,0.069554,0.04367,1.0,240,0.348,0.9458,1.0,0.0,0.2722,1.0,1.0,0.0667
osc_exp,0,0.5,0,constant_assumed,1,0,0.212007,0.167459,3.5056,240,1.0,0.0,2.874,0.0542,0.8455,0.5625,3.2788,0.0208
osc_exp,0,0.5,0,constant_oracle,1,1,0.063363,0.043473,0.9541,240,0.3404,1.0,0.9169,0.8208,0.2401,1.0,0.9368,0.6042
osc_exp,0,0.5,0,window_mean,1,0,0.175936,0.180421,3.9283,240,1.1827,0.4375,3.6739,0.0,1.0,0.0,3.9283,0.0125
osc_exp,0,0.5,0,window_min,1,0,0.06244,0.032127,1.0,240,0.305,0.9792,1.0,0.4708,0.2546,0.9875,1.0,0.0
osc_exp,0,0.5,0,last_value,1,0,0.069554,0.04367,1.0,240,0.348,0.9458,1.0,0.0,0.2722,1.0,1.0,0.0667
power_law,0,0.02,0,oracle_49,0,0,0.003145,0.001645,0.123,240,0.0621,1.0,0.0404,0.9958,0.0235,1.0,0.0696,0.9542
power_law,0,0.02,0,oracle_9,0,0,0.00797,0.007269,0.5048,240,0.2712,1.0,0.1562,0.9833,0.0748,1.0,0.1741,0.9042
power_law,0,0.02,0,threshold_ens_010,0,0,0.031223,0.026501,1.5799,240,1.0639,0.4917,0.785,0.7542,0.4173,0.9958,1.1106,0.4125
power_law,0,0.02,0,threshold_ens_050,0,0,0.031197,0.026414,1.5614,240,1.0639,0.4917,0.7844,0.75,0.4173,0.9958,1.1106,0.4125
power_law,0,0.02,0,threshold_ens_safe,0,0,0.03121,0.026414,1.5614,240,1.0639,0.4917,0.7844,0.75,0.4195,0.9958,1.1106,0.4125
power_law,0,0.02,0,capped_diag_49,0,0,0.02388,0.021755,1.3355,240,0.9809,0.5042,0.5505,0.9417,0.2812,0.9917,0.7664,0.6875
power_law,0,0.02,0,capped_diag_safe,0,0,0.022298,0.020728,1.2836,240,0.9363,0.525,0.5057,0.9583,0.2595,1.0,0.7262,0.7333
power_law,0,0.02,0,diag_ensemble_49,0,0,0.02388,0.021755,1.3355,240,0.9809,0.5042,0.5505,0.9417,0.2812,0.9917,0.7664,0.6875
power_law,0,0.02,0,diag_ensemble_safe,0,0,0.022298,0.020728,1.2836,240,0.9363,0.525,0.5057,0.9583,0.2595,1.0,0.7262,0.7333
power_law,0,0.02,0,equal_ensemble_49,0,0,0.031127,0.026596,1.5561,240,1.0115,0.5,0.7924,0.75,0.4221,0.9958,1.1151,0.4083
power_law,0,0.02,0,equal_ensemble_safe,0,0,0.03121,0.026414,1.5614,240,1.0639,0.4917,0.7844,0.75,0.4195,0.9958,1.1106,0.4125
power_law,0,0.02,0,diag_ensemble_9,0,0,0.022616,0.021308,1.2698,240,0.9834,0.5083,0.5343,0.9625,0.2811,0.9917,0.623,0.7708
power_law,0,0.02,0,equal_ensemble_9,0,0,0.029596,0.024591,1.4875,240,1.0939,0.4583,0.5979,0.8,0.3263,1.0,0.9779,0.5208
power_law,0,0.02,0,phase2_cascade,0,0,0.020131,0.010755,0.773,240,0.6468,0.9417,0.2717,0.8792,0.1662,0.9667,0.418,0.75
power_law,0,0.02,0,fixed_rational,0,0,0.021375,0.020885,1.0181,240,0.7606,0.6667,0.4319,0.9375,0.2144,0.9625,0.5289,0.7792
power_law,0,0.02,0,fixed_richardson,0,0,0.019742,0.011147,0.7712,240,0.6427,0.9375,0.2898,0.875,0.1513,0.9708,0.4199,0.75
power_law,0,0.02,0,current_value,0,0,0.044104,0.040602,2.4255,240,1.7444,0.3417,1.0,0.0,0.5172,0.9167,1.0379,0.0208
power_law,0,0.02,0,constant_assumed,1,0,0.067526,0.019707,1.0,240,1.0,0.0,0.5733,0.6583,0.3343,0.7458,0.7949,0.5375
power_law,0,0.02,0,constant_oracle,1,1,0.000896,0.00079,0.055,240,0.0394,1.0,0.0204,1.0,0.0116,1.0,0.0239,0.9958
power_law,0,0.02,0,window_mean,1,0,0.082593,0.07427,4.0199,240,2.9923,0.2542,1.9338,0.0833,1.0,0.0,2.2534,0.0
power_law,0,0.02,0,window_min,1,0,0.034032,0.030195,1.2788,240,1.2581,0.4625,0.9635,0.525,0.4438,1.0,1.0,0.0
power_law,0,0.02,0,last_value,1,0,0.044104,0.040602,2.4255,240,1.7444,0.3417,1.0,0.0,0.5172,0.9167,1.0379,0.0208
power_law,0,0.1,0,oracle_49,0,0,0.002162,0.000788,0.0499,240,0.0248,1.0,0.0223,0.9958,0.0109,1.0,0.0306,0.975
power_law,0,0.1,0,oracle_9,0,0,0.005805,0.004454,0.2412,240,0.1333,1.0,0.119,0.9875,0.056,1.0,0.1356,0.9417
power_law,0,0.1,0,threshold_ens_010,0,0,0.028071,0.024187,1.3327,240,0.7331,0.575,0.7679,0.7542,0.396,0.9917,1.1151,0.4208
power_law,0,0.1,0,threshold_ens_050,0,0,0.028134,0.023932,1.3327,240,0.7331,0.575,0.7679,0.75,0.4003,0.9917,1.1151,0.4208
power_law,0,0.1,0,threshold_ens_safe,0,0,0.02812,0.023859,1.3327,240,0.7331,0.575,0.7679,0.75,0.3984,0.9917,1.1121,0.4208
power_law,0,0.1,0,capped_diag_49,0,0,0.022957,0.020465,1.1384,240,0.7511,0.5875,0.53,0.8875,0.2708,0.9833,0.8105,0.6208
power_law,0,0.1,0,capped_diag_safe,0,0,0.02037,0.018226,0.9895,240,0.698,0.6125,0.487,0.9458,0.227,1.0,0.7459,0.7417
power_law,0,0.1,0,diag_ensemble_49,0,0,0.022957,0.020465,1.1384,240,0.7511,0.5875,0.53,0.8875,0.2708,0.9833,0.8105,0.6208
power_law,0,0.1,0,diag_ensemble_safe,0,0,0.02037,0.018226,0.9895,240,0.698,0.6125,0.487,0.9458,0.227,1.0,0.7459,0.7417
power_law,0,0.1,0,equal_ensemble_49,0,0,0.027918,0.024326,1.3328,240,0.7029,0.575,0.7856,0.7458,0.4086,0.9958,1.1198,0.4125
power_law,0,0.1,0,equal_ensemble_safe,0,0,0.02812,0.023859,1.3327,240,0.7331,0.575,0.7679,0.75,0.3984,0.9917,1.1121,0.4208
power_law,0,0.1,0,diag_ensemble_9,0,0,0.021786,0.020669,1.0771,240,0.7679,0.6,0.5536,0.9625,0.2775,0.9917,0.6849,0.7542
power_law,0,0.1,0,equal_ensemble_9,0,0,0.026352,0.021938,1.1846,240,0.8219,0.5792,0.5714,0.7958,0.3009,1.0,0.9586,0.5333
power_law,0,0.1,0,phase2_cascade,0,0,0.015125,0.007714,0.4567,240,0.2603,0.9792,0.2067,0.9167,0.1306,0.9708,0.3345,0.8125
power_law,0,0.1,0,fixed_rational,0,0,0.018542,0.018248,0.8219,240,0.5353,0.7583,0.4045,0.9292,0.1927,0.9625,0.5075,0.7958
power_law,0,0.1,0,fixed_richardson,0,0,0.014164,0.007714,0.4604,240,0.2603,0.9583,0.2098,0.925,0.1208,0.9792,0.3322,0.8125
power_law,0,0.1,0,current_value,0,0,0.040547,0.03711,1.862,240,1.3656,0.3875,1.0,0.0,0.4967,0.9167,1.0195,0.0292
power_law,0,0.1,0,constant_assumed,1,0,0.071109,0.023581,1.0422,240,1.0,0.0,0.7324,0.6125,0.4128,0.725,0.9434,0.5083
power_law,0,0.1,0,constant_oracle,1,1,0.004479,0.003951,0.24,240,0.1701,1.0,0.1111,0.9917,0.0608,1.0,0.1311,0.9583
power_law,0,0.1,0,window_mean,1,0,0.07901,0.071109,3.5046,240,2.4224,0.275,2.0138,0.0833,1.0,0.0,2.2923,0.0042
power_law,0,0.1,0,window_min,1,0,0.031146,0.026562,1.0748,240,1.06,0.4917,0.9808,0.5167,0.4363,0.9958,1.0,0.0
power_law,0,0.1,0,last_value,1,0,0.040547,0.03711,1.862,240,1.3656,0.3875,1.0,0.0,0.4967,0.9167,1.0195,0.0292
power_law,0,0.5,0,oracle_49,0,0,0.000854,0.000385,0.0254,240,0.005,1.0,0.0148,0.9875,0.0059,1.0,0.0223,0.9792
power_law,0,0.5,0,oracle_9,0,0,0.002162,0.001208,0.0757,240,0.0229,1.0,0.0448,0.9833,0.0158,1.0,0.0604,0.9625
power_law,0,0.5,0,threshold_ens_010,0,0,0.013788,0.012186,1.0553,240,0.169,0.9792,0.6291,0.7583,0.2441,0.9917,0.9728,0.5083
power_law,0,0.5,0,threshold_ens_050,0,0,0.01384,0.012214,1.0597,240,0.1694,0.9792,0.6291,0.7583,0.2465,0.9917,0.9491,0.5125
power_law,0,0.5,0,threshold_ens_safe,0,0,0.013878,0.012214,1.0601,240,0.1694,0.9792,0.6291,0.7583,0.2465,0.9917,0.9491,0.5125
power_law,0,0.5,0,capped_diag_49,0,0,0.010579,0.008232,0.561,240,0.1373,0.9917,0.3909,0.8875,0.14,0.9875,0.5229,0.7333
power_law,0,0.5,0,capped_diag_safe,0,0,0.011006,0.008419,0.8355,240,0.1344,1.0,0.4749,0.8625,0.1728,0.9958,0.6765,0.6125
power_law,0,0.5,0,diag_ensemble_49,0,0,0.010579,0.008232,0.561,240,0.1373,0.9917,0.3909,0.8875,0.14,0.9875,0.5229,0.7333
power_law,0,0.5,0,diag_ensemble_safe,0,0,0.011006,0.008419,0.8355,240,0.1344,1.0,0.4749,0.8625,0.1728,0.9958,0.6765,0.6125
power_law,0,0.5,0,equal_ensemble_49,0,0,0.013754,0.012108,1.0465,240,0.169,0.9708,0.6533,0.7625,0.2536,0.9917,0.9517,0.5083
power_law,0,0.5,0,equal_ensemble_safe,0,0,0.013878,0.012214,1.0601,240,0.1694,0.9792,0.6291,0.7583,0.2465,0.9917,0.9491,0.5125
power_law,0,0.5,0,diag_ensemble_9,0,0,0.013079,0.01262,0.7549,240,0.2373,1.0,0.5592,0.8792,0.1922,0.9958,0.688,0.6792
power_law,0,0.5,0,equal_ensemble_9,0,0,0.012487,0.0108,0.709,240,0.1915,0.9875,0.4782,0.7875,0.1649,1.0,0.5576,0.6333
power_law,0,0.5,0,phase2_cascade,0,0,0.006564,0.004677,0.2751,240,0.0822,1.0,0.1829,0.9083,0.0594,0.9875,0.2382,0.8458
power_law,0,0.5,0,fixed_rational,0,0,0.008705,0.009226,0.4782,240,0.1514,1.0,0.3356,0.8958,0.12,0.9833,0.4377,0.8333
power_law,0,0.5,0,fixed_richardson,0,0,0.006136,0.004436,0.2751,240,0.0678,1.0,0.1837,0.95,0.0587,1.0,0.2327,0.8542
power_law,0,0.5,0,current_value,0,0,0.023087,0.021455,1.0,240,0.4736,0.9458,1.0,0.0,0.3595,0.9167,1.0,0.1042
power_law,0,0.5,0,constant_assumed,1,0,0.088967,0.046304,3.4678,240,1.0,0.0,2.1118,0.0542,1.0462,0.4667,3.0697,0.0333
power_law,0,0.5,0,constant_oracle,1,1,0.022337,0.01972,1.1862,240,0.506,1.0,0.9932,0.6708,0.4037,1.0,1.0529,0.4875
power_law,0,0.5,0,window_mean,1,0,0.061152,0.05534,3.2111,240,0.9558,0.5333,2.7816,0.0833,1.0,0.0,3.1251,0.0625
power_law,0,0.5,0,window_min,1,0,0.018386,0.017013,1.0,240,0.3258,0.9667,1.0,0.4417,0.32,0.9375,1.0,0.0
power_law,0,0.5,0,last_value,1,0,0.023087,0.021455,1.0,240,0.4736,0.9458,1.0,0.0,0.3595,0.9167,1.0,0.1042
random_knots,1,0.02,117,oracle_49,0,0,0.005255,0.002219,0.057,123,0.04,1.0,0.0289,0.9919,0.0183,1.0,0.0326,0.9675
random_knots,1,0.02,117,oracle_9,0,0,0.017261,0.011247,0.3366,123,0.2289,1.0,0.1969,0.9837,0.1082,1.0,0.2144,0.935
random_knots,1,0.02,117,threshold_ens_010,0,0,0.069053,0.049342,1.2042,123,0.9147,0.5285,0.8914,0.813,0.5012,1.0,1.0177,0.3984
random_knots,1,0.02,117,threshold_ens_050,0,0,0.068898,0.049342,1.2097,123,0.9145,0.5285,0.8878,0.8211,0.5012,1.0,1.0177,0.3984
random_knots,1,0.02,117,threshold_ens_safe,0,0,0.068878,0.049342,1.2097,123,0.9145,0.5285,0.8878,0.8211,0.5012,1.0,1.0165,0.3984
random_knots,1,0.02,117,capped_diag_49,0,0,0.045386,0.033695,0.8811,123,0.7068,0.626,0.4959,0.9756,0.3205,1.0,0.6389,0.8455
random_knots,1,0.02,117,capped_diag_safe,0,0,0.044126,0.032054,0.8006,123,0.6948,0.626,0.4506,0.9756,0.2973,1.0,0.6046,0.8618
random_knots,1,0.02,117,diag_ensemble_49,0,0,0.045386,0.033695,0.8811,123,0.7068,0.626,0.4959,0.9756,0.3205,1.0,0.6389,0.8455
random_knots,1,0.02,117,diag_ensemble_safe,0,0,0.044126,0.032054,0.8006,123,0.6948,0.626,0.4506,0.9756,0.2973,1.0,0.6046,0.8618
random_knots,1,0.02,117,equal_ensemble_49,0,0,0.068451,0.05061,1.2053,123,0.9009,0.5366,0.8867,0.8211,0.5122,1.0,1.0214,0.3984
random_knots,1,0.02,117,equal_ensemble_safe,0,0,0.068878,0.049342,1.2097,123,0.9145,0.5285,0.8878,0.8211,0.5012,1.0,1.0165,0.3984
random_knots,1,0.02,117,diag_ensemble_9,0,0,0.048583,0.032255,0.9493,123,0.8048,0.6016,0.5534,0.9756,0.3224,0.9837,0.614,0.8943
random_knots,1,0.02,117,equal_ensemble_9,0,0,0.066999,0.047889,1.2039,123,0.9656,0.5122,0.7323,0.8537,0.4514,0.9919,0.9206,0.6098
random_knots,1,0.02,117,phase2_cascade,0,0,0.034195,0.024865,0.7168,123,0.5686,0.9593,0.3311,0.9106,0.2029,0.9837,0.3847,0.7886
random_knots,1,0.02,117,fixed_rational,0,0,0.049137,0.029359,0.9727,123,0.7575,0.6585,0.5043,0.9431,0.3062,0.9837,0.6187,0.8537
random_knots,1,0.02,117,fixed_richardson,0,0,0.033005,0.024865,0.6978,123,0.5645,0.9593,0.3344,0.9187,0.2014,0.9837,0.3667,0.8049
random_knots,1,0.02,117,current_value,0,0,0.088769,0.070596,1.6612,123,1.3274,0.4065,1.0,0.0,0.6587,0.9756,1.014,0.0163
random_knots,1,0.02,117,constant_assumed,1,0,0.088108,0.056151,1.0,123,1.0,0.0,0.7534,0.5935,0.476,0.7805,0.9621,0.5203
random_knots,1,0.02,117,constant_oracle,1,1,0.001827,0.001539,0.0356,123,0.0289,1.0,0.0204,1.0,0.0134,1.0,0.0217,1.0
